PlayerName,FirstAppearance,LatestAppearance,g,pa,ab,r,h,rbi,2b,3b,hr,bb,sb,cs,hbp,sh,sf,so,ibb,gdp,MainPos,Pos_1b,Pos_2b,Pos_3b,Pos_c,Pos_cf,Pos_dh,Pos_lf,Pos_p,Pos_ph,Pos_pr,Pos_rf,Pos_ss,avg_value,avg_label,obp_value,obp_label,slg_value,slg_label,ops_value,ops_label,iso_value,iso_label
Andy Raaff,"April 18, 2010 (<b>Almere Magpies</b> - HCAW)","September 8, 2013 (<b>UVV</b> - HCAW)",53,100,89,11,11,11,1,0,1,3,5,1,1,4,3,34,0,2,Second Baseman,0,26,14,0,0,5,0,0,7,9,0,3,0.12359550561797752,.123,0.3287405949395219,.328,0.16853932584269662,.168,0.3185393258426966,.318,0.0449438202247191,.044
Angelo Wicklert,"April 29, 2017 (<b>Hoofddorp Pioniers</b> - UVV)","August 4, 2019 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)",56,48,39,5,3,2,1,0,0,8,2,0,0,0,1,8,0,0,Pitcher,0,0,4,0,5,2,5,37,5,1,2,0,0.07692307692307693,.076,0.32866478444310504,.328,0.10256410256410256,.102,0.3317307692307692,.331,0.02564102564102564,.025
Anthony Hooi,"April 5, 2012 (<b>AdoLakers</b> - HCAW)","August 12, 2012 (<b>AdoLakers</b> - Sparta-Feyenoord)",36,117,100,9,28,10,3,0,1,8,3,0,7,2,0,27,0,1,Left Fielder,6,0,2,8,0,8,17,0,3,0,2,0,0.28,.280,0.32873676044519734,.328,0.34,.340,0.7075213675213676,.707,0.06,.060
Anthony Vrolijk,"April 10, 2010 (L&D Amsterdam Pirates - <b>AdoLakers</b>)","August 28, 2016 (<b>Twins</b> - HCAW)",181,638,556,76,142,57,13,4,2,50,22,9,14,13,5,106,0,16,Second Baseman,0,53,53,0,24,1,0,12,6,2,2,51,0.25539568345323743,.255,0.32867823388348144,.328,0.3039568345323741,.303,0.6268408470715591,.626,0.048561151079136694,.048
Aram van der Wal,"July 9, 2011 (<b>Sparta-Feyenoord</b> - Hoofddorp Pioniers)","August 31, 2011 (UVV - <b>Sparta-Feyenoord</b>)",16,50,43,5,4,3,0,0,0,4,0,0,1,2,0,10,0,2,Second Baseman,0,7,7,0,0,0,0,0,0,0,0,4,0.09302325581395349,.093,0.3285618079591549,.328,0.09302325581395349,.093,0.2730232558139535,.273,0.0,.000
Arij Fransen,"April 11, 2019 (L&D Amsterdam Pirates - <b>HCAW</b>)","August 4, 2019 (L&D Amsterdam Pirates - <b>HCAW</b>)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.3285618079591549,.328,0.0,.000,,.000,0.0,.000
Arjan Elshof,"April 22, 2010 (Curacao Neptunus - <b>HCAW</b>)","September 8, 2013 (UVV - <b>HCAW</b>)",43,85,69,11,8,5,2,0,0,9,0,0,2,3,2,21,0,1,Second Baseman,0,23,0,0,0,3,3,0,7,5,0,6,0.11594202898550725,.115,0.3284221721721722,.328,0.14492753623188406,.144,0.36845694799658996,.368,0.028985507246376812,.028
Arshwin Asjes,"May 8, 2010 (<b>Hoofddorp Pioniers</b> - AdoLakers)","September 20, 2015 (<b>Kinheim</b> - Curacao Neptunus)",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,162,0,0,0,0,0.0,.000,0.3284221721721722,.328,0.0,.000,,.000,0.0,.000
Arthur Bonevacia,"April 14, 2011 (<b>Sparta-Feyenoord</b> - Curacao Neptunus)","July 28, 2019 (HCAW - <b>Twins</b>)",65,216,179,23,43,22,8,0,1,30,4,4,3,4,0,42,0,1,Right Fielder,3,0,0,0,4,22,15,0,11,0,22,0,0.24022346368715083,.240,0.3285010599825415,.328,0.3016759776536313,.301,0.6535278295054832,.653,0.061452513966480445,.061
Arthur Lugtmeijer,"September 21, 2017 (<b>HCAW</b> - Hoofddorp Pioniers)","October 4, 2020 (L&D Amsterdam Pirates - <b>HCAW</b>)",75,212,197,16,35,20,3,0,0,13,0,1,1,1,0,52,0,8,First Baseman,27,0,0,24,0,15,5,0,14,0,6,0,0.17766497461928935,.177,0.3281803492635635,.328,0.19289340101522842,.192,0.42402547648692657,.424,0.015228426395939087,.015
Ashwin Roks,"April 20, 2014 (<b>Mampaey Hawks</b> - Kinheim)","October 11, 2014 (<b>Mampaey Hawks</b> - DSS)",20,66,58,5,18,8,2,0,0,2,2,0,0,4,2,9,0,1,Catcher,0,0,1,19,0,0,0,0,1,1,0,0,0.3103448275862069,.310,0.3281545863728077,.328,0.3448275862068966,.344,0.6478578892371996,.647,0.034482758620689655,.034
Austin Weymouth,"May 29, 2011 (<b>UVV</b> - Kinheim)","August 28, 2016 (Kinheim - <b>Hoofddorp Pioniers</b>)",120,486,420,65,129,68,33,3,1,41,5,7,7,7,9,30,2,3,Shortstop,0,34,1,0,2,17,0,3,10,1,0,61,0.30714285714285716,.307,0.32845523445683655,.328,0.40714285714285714,.407,0.7754556143445033,.775,0.1,.100
BAKKER,"July 26, 2020 (L&D Amsterdam Pirates - <b>Curacao Neptunus</b>)","September 20, 2020 (<b>Curacao Neptunus</b> - Hoofddorp Pioniers)",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,4,0,0,0,0,0.0,.000,0.32845523445683655,.328,0.0,.000,,.000,0.0,.000
BEAUMONT,"July 23, 2020 (HCAW - <b>Quick Amersfoort</b>)","July 23, 2020 (HCAW - <b>Quick Amersfoort</b>)",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Catcher,0,0,0,2,0,0,0,0,0,0,0,0,0.0,.000,0.3284451153763209,.328,0.0,.000,0.0,.000,0.0,.000
BEEK ter,"July 23, 2020 (<b>HCAW</b> - Quick Amersfoort)","October 4, 2020 (L&D Amsterdam Pirates - <b>HCAW</b>)",28,6,4,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,Pitcher,0,4,0,0,0,2,0,22,0,2,0,0,0.0,.000,0.328445567124638,.328,0.0,.000,0.3333333333333333,.333,0.0,.000
BELJAARDS,"August 23, 2020 (Twins - <b>Hoofddorp Pioniers</b>)","September 27, 2020 (L&D Amsterdam Pirates - <b>Hoofddorp Pioniers</b>)",8,16,12,0,0,0,0,0,0,4,0,2,0,0,0,4,0,0,Catcher,0,0,2,6,0,2,0,0,2,0,0,0,0.0,.000,0.32842623960579,.328,0.0,.000,0.25,.250,0.0,.000
BENTURA,"July 23, 2020 (Silicon Storks - <b>Twins</b>)","September 26, 2020 (<b>Twins</b> - Silicon Storks)",36,84,64,14,14,16,0,0,0,16,2,2,0,0,4,8,0,4,Second Baseman,0,16,10,0,0,8,0,0,12,2,0,2,0.21875,.218,0.3284633366141732,.328,0.21875,.218,0.5758928571428572,.575,0.0,.000
BERGMAN,"September 5, 2020 (<b>DSS/KINHEIM</b> - Quick Amersfoort)","September 5, 2020 (<b>DSS/KINHEIM</b> - Quick Amersfoort)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.3284633366141732,.328,0.0,.000,,.000,0.0,.000
BERKENBOSCH,"July 23, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)","October 12, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",54,228,174,40,64,50,10,0,6,44,2,0,6,0,4,14,0,12,First Baseman,50,0,0,0,0,4,0,0,0,0,0,0,0.367816091954023,.367,0.32906271072151044,.329,0.5287356321839081,.528,1.028735632183908,1.000,0.16091954022988506,.160
BERNADINA,"August 25, 2020 (<b>Quick Amersfoort</b> - Curacao Neptunus)","September 8, 2020 (<b>Quick Amersfoort</b> - Hoofddorp Pioniers)",14,66,56,10,16,6,2,0,2,10,2,0,0,0,0,12,0,4,Center Fielder,0,0,0,0,14,0,2,0,0,0,0,0,0.2857142857142857,.285,0.3291282647968401,.329,0.42857142857142855,.428,0.8225108225108224,.822,0.14285714285714285,.142
BIEZEN,"July 23, 2020 (Silicon Storks - <b>Twins</b>)","September 24, 2020 (Silicon Storks - <b>Twins</b>)",44,142,112,14,28,12,4,2,0,24,4,4,2,2,2,38,0,0,Left Fielder,0,0,0,0,2,0,32,0,6,0,8,0,0.25,.250,0.32923923006416134,.329,0.32142857142857145,.321,0.7017102615694165,.701,0.07142857142857142,.071
BING,"July 23, 2020 (<b>DSS/KINHEIM</b> - Hoofddorp Pioniers)","September 24, 2020 (Quick Amersfoort - <b>DSS/KINHEIM</b>)",24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Pitcher,0,0,0,0,0,2,0,20,2,2,0,0,0.0,.000,0.32922917112217776,.329,0.0,.000,0.0,.000,0.0,.000
BLOEM,"July 23, 2020 (<b>Silicon Storks</b> - Twins)","September 20, 2020 (Quick Amersfoort - <b>Silicon Storks</b>)",10,4,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Pitcher,0,0,0,0,0,0,0,8,2,0,2,0,0.0,.000,0.3292090550820273,.329,0.0,.000,0.0,.000,0.0,.000
BLOK de,"August 6, 2020 (<b>L&D Amsterdam Pirates</b> - Quick Amersfoort)","October 12, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.3292090550820273,.329,0.0,.000,,.000,0.0,.000
BOEKHOUDT,"July 23, 2020 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)","October 12, 2020 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)",54,244,170,34,48,24,8,0,4,70,8,8,2,0,0,40,2,2,Designated Hitter,0,0,0,24,0,30,0,4,0,0,0,0,0.2823529411764706,.282,0.3298432506467813,.329,0.4,.400,0.9,.900,0.11764705882352941,.117
BOERSMA,"July 23, 2020 (DSS/KINHEIM - <b>Hoofddorp Pioniers</b>)","September 29, 2020 (<b>Hoofddorp Pioniers</b> - L&D Amsterdam Pirates)",32,118,104,20,34,14,2,0,0,10,0,2,0,0,0,8,4,2,First Baseman,20,2,0,16,0,0,0,0,0,0,0,0,0.3269230769230769,.326,0.3299811630309291,.329,0.34615384615384615,.346,0.7529335071707953,.752,0.019230769230769232,.019
BONEVACIA,"July 23, 2020 (<b>HCAW</b> - Quick Amersfoort)","October 4, 2020 (L&D Amsterdam Pirates - <b>HCAW</b>)",58,236,200,36,56,38,6,0,10,24,0,6,8,0,0,44,4,0,Left Fielder,0,2,0,0,0,10,46,0,0,0,0,0,0.28,.280,0.3301949624606442,.330,0.46,.460,0.8498305084745763,.849,0.18,.180
BORKULO v,"July 25, 2020 (<b>L&D Amsterdam Pirates</b> - Curacao Neptunus)","October 4, 2020 (<b>L&D Amsterdam Pirates</b> - HCAW)",42,116,98,22,32,20,4,0,0,14,0,0,2,0,2,14,0,0,Catcher,16,0,2,20,0,0,2,0,12,2,2,0,0.32653061224489793,.326,0.33034149289815656,.330,0.3673469387755102,.367,0.7811400422237861,.781,0.04081632653061224,.040
BREEK,"July 26, 2020 (<b>L&D Amsterdam Pirates</b> - Curacao Neptunus)","October 12, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,18,0,0,0,0,0.0,.000,0.33034149289815656,.330,0.0,.000,,.000,0.0,.000
BROERSEN,"July 25, 2020 (<b>Hoofddorp Pioniers</b> - DSS/KINHEIM)","September 27, 2020 (L&D Amsterdam Pirates - <b>Hoofddorp Pioniers</b>)",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.33034149289815656,.330,0.0,.000,,.000,0.0,.000
BROOKS,"July 23, 2020 (HCAW - <b>Quick Amersfoort</b>)","September 27, 2020 (<b>Quick Amersfoort</b> - DSS/KINHEIM)",56,244,202,34,44,16,6,0,0,34,16,4,0,4,4,38,0,2,Shortstop,0,20,4,0,0,0,0,0,0,0,0,34,0.21782178217821782,.217,0.330302300373359,.330,0.24752475247524752,.247,0.5671968836227885,.567,0.0297029702970297,.029
BROWN,"September 5, 2020 (HCAW - <b>Twins</b>)","September 26, 2020 (<b>Twins</b> - Silicon Storks)",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,6,0,0,0,0,0.0,.000,0.330302300373359,.330,0.0,.000,,.000,0.0,.000
BRUINS SLOT,"August 6, 2020 (L&D Amsterdam Pirates - <b>Quick Amersfoort</b>)","September 24, 2020 (<b>Quick Amersfoort</b> - DSS/KINHEIM)",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,18,0,0,0,0,0.0,.000,0.330302300373359,.330,0.0,.000,,.000,0.0,.000
BUN,"September 20, 2020 (<b>Twins</b> - DSS/KINHEIM)","September 20, 2020 (<b>Twins</b> - DSS/KINHEIM)",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Second Baseman,0,2,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.33029235540300483,.330,0.0,.000,0.0,.000,0.0,.000
BURGERSDIJK,"July 25, 2020 (Quick Amersfoort - <b>HCAW</b>)","September 12, 2020 (<b>HCAW</b> - Hoofddorp Pioniers)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.33029235540300483,.330,0.0,.000,,.000,0.0,.000
Barry Beugeling,"September 10, 2017 (Twins - <b>DSS</b>)","August 22, 2020 (<b>Hoofddorp Pioniers</b> - Twins)",30,120,92,10,26,24,2,0,0,18,4,0,4,4,2,14,0,2,Shortstop,0,4,0,0,0,0,0,0,0,0,0,26,0.2826086956521739,.282,0.3304180566825955,.330,0.30434782608695654,.304,0.7043478260869566,.704,0.021739130434782608,.021
Barry Mastenbroek,"August 30, 2011 (Kinheim - <b>Hoofddorp Pioniers</b>)","May 25, 2014 (AdoLakers - <b>HCAW</b>)",85,218,172,19,29,11,4,0,0,32,9,4,2,11,1,53,0,1,Shortstop,0,38,9,0,0,2,0,0,3,3,0,40,0.1686046511627907,.168,0.33028278713078907,.330,0.19186046511627908,.191,0.48085129080435246,.480,0.023255813953488372,.023
Bart Gabriels,"April 10, 2010 (<b>HCAW</b> - Hoofddorp Pioniers)","August 22, 2010 (<b>HCAW</b> - Almere Magpies)",42,177,142,22,48,19,8,1,1,26,10,3,4,4,1,25,0,2,Third Baseman,0,0,25,0,0,0,2,0,2,0,15,1,0.3380281690140845,.338,0.3305746851705233,.330,0.4295774647887324,.429,0.8702554308904273,.870,0.09154929577464789,.091
Bart Hanegraaf,"September 15, 2013 (<b>Twins</b> - AdoLakers)","September 26, 2015 (Mampaey Hawks - <b>Twins</b>)",8,36,24,4,3,3,0,1,0,8,0,0,1,3,0,5,0,0,Right Fielder,0,0,0,0,0,0,0,0,0,0,8,0,0.125,.125,0.33057616793824746,.330,0.20833333333333334,.208,0.5416666666666666,.541,0.08333333333333333,.083
Bart Hanegraaff,"April 14, 2016 (<b>Twins</b> - Curacao Neptunus)","August 28, 2016 (<b>Twins</b> - HCAW)",31,117,87,15,19,7,2,0,0,24,5,3,4,2,0,17,0,1,Right Fielder,0,0,0,0,0,0,0,0,1,0,30,0,0.21839080459770116,.218,0.33070021164336605,.330,0.2413793103448276,.241,0.6430887120542294,.643,0.022988505747126436,.022
Bart In Den Kleef,"September 22, 2013 (<b>Twins</b> - AdoLakers)","August 3, 2017 (Hoofddorp Pioniers - <b>Twins</b>)",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Catcher,0,0,0,2,0,0,0,0,0,0,0,0,0.0,.000,0.33069528280795885,.330,0.0,.000,0.0,.000,0.0,.000
Bart Janssen,"July 26, 2011 (AdoLakers - <b>Sparta-Feyenoord</b>)","September 17, 2017 (Quick Amersfoort - <b>Twins</b>)",79,227,194,23,34,12,3,0,1,28,11,4,3,1,1,58,0,7,Catcher,2,0,1,72,0,2,1,0,0,2,5,0,0.17525773195876287,.175,0.3305457354208134,.330,0.20618556701030927,.206,0.49252917934511103,.492,0.030927835051546393,.030
Bart Sabel,"April 10, 2010 (<b>HCAW</b> - Hoofddorp Pioniers)","August 25, 2011 (<b>HCAW</b> - AdoLakers)",86,328,284,35,64,26,10,1,0,33,5,2,3,8,0,78,0,3,Left Fielder,0,0,0,42,0,1,43,1,1,0,11,0,0.22535211267605634,.225,0.33042128603104215,.330,0.2676056338028169,.267,0.5724836825833046,.572,0.04225352112676056,.042
Bas Mol,"April 23, 2011 (<b>AdoLakers</b> - L&D Amsterdam Pirates)","May 28, 2011 (<b>AdoLakers</b> - Curacao Neptunus)",16,43,39,3,8,0,0,0,0,2,1,1,1,1,0,12,0,0,Left Fielder,0,0,0,0,0,3,10,0,4,0,1,0,0.20512820512820512,.205,0.3303738939033578,.330,0.20512820512820512,.205,0.4609421586165772,.460,0.0,.000
Bas Nooij,"June 5, 2010 (Sparta-Feyenoord - <b>L&D Amsterdam Pirates</b>)","August 30, 2015 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",269,1092,906,156,243,147,58,8,13,106,6,4,55,15,8,196,2,10,Catcher,0,0,0,198,0,63,5,0,10,0,1,0,0.2682119205298013,.268,0.3310314748855128,.331,0.39293598233995586,.392,0.7647308541348277,.764,0.12472406181015452,.124
Bas de Jong,"April 10, 2010 (<b>L&D Amsterdam Pirates</b> - AdoLakers)","August 27, 2018 (<b>Quick Amersfoort</b> - Hoofddorp Pioniers)",261,1140,1018,170,351,212,79,9,16,75,30,7,21,3,18,143,5,27,Right Fielder,4,0,0,0,4,5,0,0,2,0,251,0,0.34479371316306484,.344,0.3320986771540937,.332,0.48722986247544203,.487,0.8837210905456174,.883,0.14243614931237722,.142
Bauke van der Leeden,"August 9, 2011 (AdoLakers - <b>Hoofddorp Pioniers</b>)","August 30, 2011 (Kinheim - <b>Hoofddorp Pioniers</b>)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.3320986771540937,.332,0.0,.000,,.000,0.0,.000
Bayron Cornelisse,"April 20, 2014 (<b>Hoofddorp Pioniers</b> - HCAW)","July 1, 2018 (Curacao Neptunus - <b>DSS</b>)",93,14,14,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Pitcher,2,0,2,0,0,0,1,87,2,0,0,1,0.2857142857142857,.285,0.332089392184618,.332,0.2857142857142857,.285,0.5714285714285714,.571,0.0,.000
Bayron Cornelissen,"April 15, 2010 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)","September 21, 2013 (<b>Hoofddorp Pioniers</b> - Curacao Neptunus)",59,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,1,0,57,1,1,0,0,0.0,.000,0.3320798959122689,.332,0.0,.000,0.0,.000,0.0,.000
Ben Groenendijk,"September 1, 2011 (AdoLakers - <b>Euro Stars</b>)","September 10, 2011 (<b>Euro Stars</b> - AdoLakers)",3,14,9,0,1,2,0,0,0,4,0,1,1,0,0,2,0,0,Second Baseman,0,3,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,.111,0.3320992066328354,.332,0.1111111111111111,.111,0.5396825396825397,.539,0.0,.000
Ben Grover,"April 11, 2010 (AdoLakers - <b>L&D Amsterdam Pirates</b>)","September 7, 2013 (<b>L&D Amsterdam Pirates</b> - Hoofddorp Pioniers)",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,69,0,1,1,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben Neijndorff,"April 4, 2019 (<b>DSS</b> - Hoofddorp Pioniers)","June 13, 2019 (<b>DSS</b> - Curacao Neptunus)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,8,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben Van Nuffel,"September 20, 2015 (<b>Twins</b> - Mampaey Hawks)","September 20, 2015 (<b>Twins</b> - Mampaey Hawks)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Ben van Nuffel,"April 14, 2016 (<b>Twins</b> - Curacao Neptunus)","August 28, 2016 (<b>Twins</b> - HCAW)",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,25,0,0,0,0,0.0,.000,0.3320992066328354,.332,0.0,.000,,.000,0.0,.000
Benjamin Dille,"April 10, 2010 (<b>Curacao Neptunus</b> - Sparta-Feyenoord)","September 1, 2019 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)",494,2220,1912,390,605,308,88,18,5,178,52,9,38,63,24,82,5,59,Second Baseman,26,448,0,0,0,23,1,0,0,0,0,1,0.31642259414225943,.316,0.333328714928992,.333,0.3891213389121339,.389,0.761193410984206,.761,0.07269874476987448,.072
Berend Rijssemus,"July 10, 2016 (Kinheim - <b>UVV</b>)","July 10, 2016 (Kinheim - <b>UVV</b>)",1,4,4,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,Shortstop,0,0,0,0,0,0,0,0,0,0,0,1,0.5,.500,0.3333379514817329,.333,0.5,.500,1.0,1.000,0.0,.000
Berend Ruben,"April 11, 2013 (Curacao Neptunus - <b>Mampaey Hawks</b>)","August 3, 2019 (<b>HCAW</b> - L&D Amsterdam Pirates)",296,1055,884,113,218,85,32,6,3,123,28,11,27,13,8,203,0,16,Second Baseman,41,127,32,3,1,53,34,3,19,2,14,1,0.24660633484162897,.246,0.3335609143294098,.333,0.3065610859728507,.306,0.655376251849628,.655,0.05995475113122172,.059
Berry Donselaar,"April 11, 2010 (<b>Sparta-Feyenoord</b> - Curacao Neptunus)","August 22, 2010 (<b>Sparta-Feyenoord</b> - AdoLakers)",19,27,25,2,6,2,0,0,0,2,0,0,0,0,0,11,0,0,Pitcher,7,0,0,0,0,0,0,12,1,0,0,0,0.24,.240,0.3335471806281651,.333,0.24,.240,0.5362962962962963,.536,0.0,.000
Berry van Donselaar,"August 23, 2012 (Sparta-Feyenoord - <b>Mampaey Hawks</b>)","August 28, 2016 (<b>Twins</b> - HCAW)",153,582,515,52,158,84,17,2,7,50,3,2,5,1,7,111,4,7,Designated Hitter,31,0,0,0,0,117,0,2,10,0,0,0,0.3067961165048544,.306,0.3338569668079574,.333,0.3883495145631068,.388,0.7612017482400828,.761,0.08155339805825243,.081
Berry van Driel,"April 10, 2010 (<b>Curacao Neptunus</b> - Sparta-Feyenoord)","September 1, 2019 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)",254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,254,0,0,0,0,0.0,.000,0.3338569668079574,.333,0.0,.000,,.000,0.0,.000
Berti Richardson,"April 10, 2010 (L&D Amsterdam Pirates - <b>AdoLakers</b>)","September 11, 2010 (Almere Magpies - <b>AdoLakers</b>)",40,170,148,16,44,10,5,0,0,18,7,4,3,0,1,20,0,4,Second Baseman,0,40,0,0,0,0,1,0,3,0,0,0,0.2972972972972973,.297,0.33396835691027255,.333,0.3310810810810811,.331,0.7134340222575517,.713,0.033783783783783786,.033
Bjorn Hato,"August 31, 2010 (<b>Kinheim</b> - L&D Amsterdam Pirates)","October 4, 2014 (<b>L&D Amsterdam Pirates</b> - Curacao Neptunus)",127,439,382,79,103,49,7,3,1,32,29,10,8,13,3,44,1,6,Second Baseman,0,98,1,0,5,4,2,0,10,13,1,14,0.2696335078534031,.269,0.33393327244399074,.333,0.31151832460732987,.311,0.639536547841954,.639,0.041884816753926704,.041
Bjorn Henrichs,"April 10, 2010 (<b>Kinheim</b> - Almere Magpies)","August 31, 2014 (Curacao Neptunus - <b>Kinheim</b>)",154,497,422,56,81,42,13,0,0,49,9,7,2,15,9,60,0,12,Second Baseman,0,52,46,0,0,10,2,3,12,2,0,43,0.19194312796208532,.191,0.33348009980119814,.333,0.22274881516587677,.222,0.4883423765340861,.488,0.030805687203791468,.030
Bob Klaarenbeek,"April 7, 2012 (<b>HCAW</b> - AdoLakers)","September 17, 2017 (Twins - <b>Quick Amersfoort</b>)",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,58,0,0,0,0,0.0,.000,0.33348009980119814,.333,0.0,.000,,.000,0.0,.000
Bob de Bruijn,"August 23, 2012 (Sparta-Feyenoord - <b>Mampaey Hawks</b>)","October 11, 2014 (<b>Mampaey Hawks</b> - DSS)",81,306,280,37,72,29,15,5,0,15,3,3,4,5,1,69,1,3,Right Fielder,1,0,0,0,5,0,0,0,2,1,77,0,0.2571428571428571,.257,0.3333466214869444,.333,0.3464285714285714,.346,0.6470821661998132,.647,0.08928571428571429,.089
Bob van der Meer,"September 19, 2015 (Mampaey Hawks - <b>Twins</b>)","October 12, 2020 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)",276,1065,911,128,237,111,31,8,1,119,33,17,6,16,13,90,0,19,Shortstop,0,32,71,0,0,7,7,0,5,6,16,147,0.2601536772777168,.260,0.33343815513626834,.333,0.3150384193194292,.315,0.6549445226058142,.654,0.054884742041712405,.054
Bobbie Gnade,"June 11, 2019 (DSS - <b>HCAW</b>)","June 11, 2019 (DSS - <b>HCAW</b>)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.33343815513626834,.333,0.0,.000,,.000,0.0,.000
Bobby Carrington,"April 11, 2010 (<b>AdoLakers</b> - L&D Amsterdam Pirates)","May 2, 2015 (Curacao Neptunus - <b>Mampaey Hawks</b>)",51,8,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,2,0,49,0,0,0,0,0.0,.000,0.3334163085630437,.333,0.0,.000,0.125,.125,0.0,.000
Bodhi de Vreede,"June 17, 2018 (<b>Hoofddorp Pioniers</b> - Curacao Neptunus)","August 4, 2019 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)",65,164,138,12,29,13,1,1,0,15,4,2,1,9,1,35,0,0,Right Fielder,0,0,0,0,3,2,13,0,9,3,46,0,0.21014492753623187,.210,0.3332897557914553,.333,0.2318840579710145,.231,0.5062743018734536,.506,0.021739130434782608,.021
Boudewijn van Elswijk,"April 10, 2010 (L&D Amsterdam Pirates - <b>AdoLakers</b>)","October 6, 2018 (Kinheim - <b>Silicon Storks</b>)",49,181,163,15,44,19,12,0,3,16,2,1,0,1,1,34,0,3,First Baseman,29,4,3,0,0,4,3,5,3,0,9,1,0.26993865030674846,.269,0.33328551119690114,.333,0.3987730061349693,.398,0.7302647188421516,.730,0.12883435582822086,.128
Boyd Tuhumury,"April 18, 2015 (Curacao Neptunus - <b>HCAW</b>)","September 24, 2017 (<b>HCAW</b> - Hoofddorp Pioniers)",110,426,389,50,84,32,14,2,0,25,13,7,4,3,5,62,0,3,Center Fielder,0,2,0,0,107,1,1,0,4,2,1,0,0.2159383033419023,.215,0.33290963566323817,.332,0.2622107969151671,.262,0.5274690128776084,.527,0.04627249357326478,.046
